station_code,station_name,station_name_korean,network_category_code,network_category,country,province,city,latitude,longitude,elevation_m,address,river_basin,source_agency,monitoring_agency,operation_status,operation_start_year,river_system,large_watershed,middle_watershed,measurement_cycle
2020A47,Jucheongang,주천강,A,River or stream,South Korea,Gyeongsangnam-do,Changwon,35.343536,128.750411,,경상남도 창원시 의창구 대산면 유등리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2012,낙동강,낙동강,낙동밀양,주1회
2020A48,Juhangcheon,주항천,A,River or stream,South Korea,Gyeongsangnam-do,Changwon,35.290192,128.705978,,경상남도 김해시 진영읍 좌곤리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2011,낙동강,낙동강,낙동밀양,주1회
2020A50,Hwapocheon,화포천,A,River or stream,South Korea,Gyeongsangnam-do,Kimhae,35.3423,128.8087,,경상남도 김해시 생림면,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,1992,낙동강,낙동강,낙동밀양,주1회
2020A55,SamnangjinA,삼랑진1,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.363094,128.799319,,경상남도 김해시 생림면 마사리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2008,낙동강,낙동강,낙동밀양,주1회
2020A60,Samnangjin,삼랑진2,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.380917,128.821611,,경상남도 밀양시 삼랑진읍,Nakdong River,NIER Water Environment Information System,낙동강유역환경청,운영중,1989,낙동강,낙동강,낙동밀양,주1회
2020B10,Junam reservoir,주남저수지,B,Lake or reservoir,South Korea,Gyeongsangnam-do,Changwon,35.331411,128.672683,,경상남도 창원시 의창구 동읍 죽동리,Nakdong River,NIER Water Environment Information System,경상남도 보건환경연구원,운영중,1995,낙동강,낙동강,낙동밀양,월1회
2020D05,Nodanijeosuji,노단이저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.524961,128.5677,,경상남도 창녕군 창녕읍 옥천리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,낙동밀양,분기1회
2020D10,Okcheonjeosuji,옥천저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.500017,128.546678,,경상남도 창녕군 창녕읍 옥천리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,낙동강,낙동강,낙동밀양,분기1회
2020D15,Gugyejeosuji,구계저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.460728,128.554133,,경상남도 창녕군 영산면 구계리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,낙동밀양,분기1회
2020D20,Bongsanjeosuji,봉산저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.436939,128.475433,,경상남도 창녕군 계성면 봉산리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1997,낙동강,낙동강,낙동밀양,분기1회
2020D25,Jangcheokjeosuji,장척저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.431925,128.491019,,경상남도 창녕군 영산면 신제리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,낙동강,낙동강,낙동밀양,분기1회
2020D30,Jillyejeosuji,진례저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changwon,35.226603,128.738506,,경상남도 김해시 진례면 신안리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,낙동강,낙동강,낙동밀양,분기1회
2020D35,Ugokjeosuji,우곡저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changwon,35.266844,128.711433,,경상남도 창원시 의창구 동읍 단계리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2004,낙동강,낙동강,낙동밀양,분기1회
2020D40,Sannamjeosuji,산남저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changwon,35.342433,128.673414,,경상남도 창원시 의창구 동읍 산남리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2016,낙동강,낙동강,낙동밀양,분기1회
2020D45,Yogojeosuji,요고저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.570653,128.657372,,경상남도 밀양시 청도면 요고리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,낙동밀양,분기1회
2020D50,Sotaejeosuji,소태저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.569681,128.622156,,경상남도 밀양시 청도면 소태리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,낙동강,낙동강,낙동밀양,분기1회
2020D55,Unjeongjeosuji,운정저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.508622,128.681525,,경상남도 밀양시 무안면 운정리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2016,낙동강,낙동강,낙동밀양,분기1회
2020D60,Jocheonjeosuji,조천저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.522569,128.613808,,경상남도 밀양시 청도면 조천리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,낙동밀양,분기1회
2020D65,Chodongjeosuji,초동저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.405856,128.683206,,경상남도 밀양시 초동면 신호리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1997,낙동강,낙동강,낙동밀양,분기1회
2020D70,Sanjeongjeosuji,산정저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Naeso,35.288519,128.563644,,경상남도 함안군 칠원읍 무기리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,낙동밀양,분기1회
2020E10,CGwangnyeocheon,C광려천,E,Industrial complex river,South Korea,Gyeongsangnam-do,Naeso,35.366875,128.510117,,경상남도 함안군 칠서면 이룡리,Nakdong River,NIER Water Environment Information System,낙동강유역환경청,운영중,2013,낙동강,낙동강,낙동밀양,월2회
2021A12,Dongchangcheon,동창천1,A,River or stream,South Korea,Gyeongsangbuk-do,Eisen,35.760306,128.983861,,경상북도 경주시 산내면 신원리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2011,낙동강,낙동강,밀양강,주1회
2021A16,Dongchangcheon1,동창천2,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.594186,128.814592,,경상북도 청도군 매전면 구촌리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2011,낙동강,낙동강,밀양강,주1회
2021A20,Cheongdocheon-1,청도천,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.5762,128.7712,,경상북도 청도군 청도읍 유호리,Nakdong River,NIER Water Environment Information System,경상북도 보건환경연구원,운영중,2004,낙동강,낙동강,밀양강,월1회
2021A25,MiryanggangA,밀양강1,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.563717,128.764586,,경상남도 밀양시 상동면 옥산리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2008,낙동강,낙동강,밀양강,주1회
2021A30,Baenaegol,단장천2,A,River or stream,South Korea,Gyeongsangnam-do,Yangsan,35.480556,128.981944,,경상남도 양산시 원동면 대리,Nakdong River,NIER Water Environment Information System,한국수자원공사,운영중,2002,낙동강,낙동강,밀양강,월1회
2021A35,Danjangcheon2,단장천3,A,River or stream,South Korea,Gyeongsangnam-do,Yangsan,35.458717,128.967239,,경상남도 양산시 원동면 대리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,2011,낙동강,낙동강,밀양강,주1회
2021A40,Miryanggang1,밀양강2,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.490639,128.754,,경상남도 밀양시 삼문동,Nakdong River,NIER Water Environment Information System,경상남도 보건환경연구원,운영중,1992,낙동강,낙동강,밀양강,월1회
2021A50,Miryanggang2,밀양강3,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.471,128.763861,,경상남도 밀양시 가곡동,Nakdong River,NIER Water Environment Information System,경상남도 보건환경연구원,운영중,1989,낙동강,낙동강,밀양강,월1회
2021A60,Miryanggang3,밀양강4,A,River or stream,South Korea,Gyeongsangnam-do,Miryang,35.411583,128.794144,,경상남도 밀양시 상남면 평촌리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,1992,낙동강,낙동강,밀양강,주1회
2021B10,Unmundam2,운문댐2,B,Lake or reservoir,South Korea,Daegu,Hwawon,35.729322,128.38315,,경상북도 청도군 운문면 서지리,Nakdong River,NIER Water Environment Information System,한국수자원공사,운영중,1994,낙동강,낙동강,밀양강,월1회
2021B20,Unmundam1,운문댐1,B,Lake or reservoir,South Korea,Gyeongsangbuk-do,Gyeongsan-si,35.72155,128.919058,,경상북도 청도군 운문면 대천리,Nakdong River,NIER Water Environment Information System,한국수자원공사,운영중,1994,낙동강,낙동강,밀양강,월1회
2021B30,Miryangdam2,밀양댐2,B,Lake or reservoir,South Korea,Gyeongsangnam-do,Yangsan,35.471758,128.946514,,경상남도 밀양시 단장면 고례리,Nakdong River,NIER Water Environment Information System,한국수자원공사,운영중,2002,낙동강,낙동강,밀양강,월1회
2021B40,Miryangdam1,밀양댐1,B,Lake or reservoir,South Korea,Gyeongsangnam-do,Yangsan,35.481444,128.932028,,경상남도 밀양시 단장면 고례리,Nakdong River,NIER Water Environment Information System,한국수자원공사,운영중,2002,낙동강,낙동강,밀양강,월1회
2021D05,Daehyeonjeosuji,대현저수지,D,Agricultural water,South Korea,Gyeongsangbuk-do,Kyonju,35.749269,129.066078,,경상북도 경주시 산내면 대현리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D10,Sadongjeosuji,사동저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.612828,128.667592,,경상북도 청도군 각남면 사리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2004,낙동강,낙동강,밀양강,분기1회
2021D15,Daesanjeosuji,대산저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Changnyeong,35.602933,128.622489,,경상북도 청도군 각남면 옥산리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D20,Geumcheonjeosuji,금천저수지,D,Agricultural water,South Korea,Daegu,Hwawon,35.723778,128.580953,,경상북도 청도군 각북면 금천리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D25,Jiseuljeosuji,지슬저수지,D,Agricultural water,South Korea,Daegu,Hwawon,35.724631,128.595533,,경상북도 청도군 각북면 지슬리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2000,낙동강,낙동강,밀양강,분기1회
2021D30,Usanjeosuji,우산저수지,D,Agricultural water,South Korea,Daegu,Hwawon,35.671111,128.609019,,경상북도 청도군 각북면 우산리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D35,Suyajeosuji,수야저수지,D,Agricultural water,South Korea,Gyeongsangbuk-do,Gyeongsan-si,35.681761,128.647472,,경상북도 청도군 이서면 수야리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2000,낙동강,낙동강,밀양강,분기1회
2021D40,Gimjeonjeosuji,김전저수지,D,Agricultural water,South Korea,Gyeongsangbuk-do,Gyeongsan-si,35.728408,128.85185,,경상북도 청도군 금천면 김전리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D45,Daebijeosuji,대비저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.664628,128.932417,,경상북도 청도군 금천면 박곡리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D50,Gasanjeosuji,가산저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.539508,128.700008,,경상남도 밀양시 부북면 퇴로리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1992,낙동강,낙동강,밀양강,분기1회
2021D55,Sanghangjeosuji,상항저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.551989,128.679325,,경상남도 밀양시 부북면 대항리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2016,낙동강,낙동강,밀양강,분기1회
2021D60,Bonguijeosuji,가인(봉의)저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.608642,128.891889,,경상남도 밀양시 산내면 가인리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,낙동강,낙동강,밀양강,분기1회
2021D65,Deokgokjeosuji,덕곡저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.5127,128.714497,,경상남도 밀양시 부북면 덕곡리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,낙동강,낙동강,밀양강,분기1회
2021D70,Gammuljeosuji,감물저수지,D,Agricultural water,South Korea,Gyeongsangnam-do,Miryang,35.463961,128.872108,,경상남도 밀양시 단장면 감물리,Nakdong River,NIER Water Environment Information System,한국농어촌공사,운영중,2000,낙동강,낙동강,밀양강,분기1회
2022A10,Mulgeum,물금,A,River or stream,South Korea,Gyeongsangnam-do,Yangsan,35.315278,128.972167,,경상남도 양산시 물금읍 물금리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,1989,낙동강,낙동강,낙동강하구언,주1회
2022A15,Yangsancheon1,양산천1,A,River or stream,South Korea,Gyeongsangnam-do,Yangsan,35.388033,129.050586,,경상남도 양산시 상북면 소토리,Nakdong River,NIER Water Environment Information System,경상남도 보건환경연구원,운영중,1989,낙동강,낙동강,낙동강하구언,월1회
2022A20,Yangsancheon2,양산천2,A,River or stream,South Korea,Gyeongsangnam-do,Yangsan,35.344119,129.028953,,경상남도 양산시 교동,Nakdong River,NIER Water Environment Information System,경상남도 보건환경연구원,운영중,1989,낙동강,낙동강,낙동강하구언,월1회
2022A25,Yangsancheon3,양산천3,A,River or stream,South Korea,Gyeongsangnam-do,Yangsan,35.2873,129.0114,,경상남도 양산시 동면 가산리,Nakdong River,NIER Water Environment Information System,낙동강물환경센터,운영중,1992,낙동강,낙동강,낙동강하구언,주1회
